date,action,price,qty,fee
2019-04-01,BUY,3.4674639999999997,42607.36645313867,44.3218527933198
2019-04-26,SELL,3.485511,42607.36645313867,44.55253333603374
2019-06-12,BUY,3.2952919999999994,45039.82230111223,44.525809833083
2019-07-11,SELL,3.404592,45039.82230111223,46.002665606336485
2019-07-15,BUY,3.414411,44883.36083438608,45.9750722849691
2019-07-17,SELL,3.408588,44883.36083438608,45.89666554192751
2019-07-25,BUY,3.4444409999999994,44389.530649070475,45.86913580152447
2019-08-02,SELL,3.35664,44389.530649070475,44.699902247368776
2019-08-20,BUY,3.4244209999999993,43484.811349217576,44.673090349589685
2019-09-26,SELL,3.5154810000000003,43484.811349217576,45.86100842602763
2019-10-14,BUY,3.5755719999999998,42728.361665842356,45.83350007347778
2019-10-21,SELL,3.488508,42728.361665842356,44.71746944945531
2019-10-23,BUY,3.5295259999999993,42206.46720883214,44.690647014516124
2019-10-24,SELL,3.501495,42206.46720883214,44.3357201698169
2019-10-28,BUY,3.5435399999999997,41680.660879376024,44.309126715751226
2019-10-31,SELL,3.522474,41680.660879376024,44.045713275125756
2019-11-04,BUY,3.598595,40774.51873394229,44.01929377301131
2019-11-12,SELL,3.528468,40774.51873394229,43.16147537043477
2019-11-20,BUY,3.5835799999999995,40123.36476553992,43.135586251948055
2019-11-21,SELL,3.5264699999999998,40123.36476553992,42.448152643420066
2019-12-09,BUY,3.5395359999999996,39951.27364171461,42.422691390209984
2020-01-22,SELL,3.717279,39951.27364171461,44.55300915947977
2020-02-18,BUY,3.6926889999999997,40193.190175795644,44.526285371120586
2020-03-02,SELL,3.57642,40193.190175795644,43.12431876255572
2020-03-03,BUY,3.7527489999999997,38281.67203237551,43.09845193134753
2020-03-10,SELL,3.6203760000000003,38281.67203237551,41.57821399976505
2020-03-11,BUY,3.7137099999999994,37297.18130315252,41.55327455319916
2020-03-12,SELL,3.601395,37297.18130315252,40.29656467778009
2020-04-08,BUY,3.401398,39466.51150515141,40.272393990179694
2020-05-25,SELL,3.440556,39466.51150515141,40.73602288743531
2020-06-02,BUY,3.6035999999999997,37658.257116945904,40.71158860398787
2020-07-27,SELL,4.210785,37658.257116945904,47.571247258253706
2020-07-30,BUY,4.386381999999999,36129.026207441726,47.54271307015519
2020-07-31,SELL,4.337657999999999,36129.026207441726,47.01460786827577
2020-08-03,BUY,4.426422,35383.286669343164,46.98640756364618
2020-08-13,SELL,4.342653,35383.286669343164,46.097200801344925
2020-08-17,BUY,4.434429999999999,34630.19356555543,46.069550775871775
2020-08-21,SELL,4.3956,34630.19356555543,45.66614365102664
2020-08-24,BUY,4.442437999999999,34244.523826989185,45.63875218227665
2020-08-27,SELL,4.397598,34244.523826989185,45.17809484775599
2020-08-28,BUY,4.429424999999999,33978.071736523765,45.15099612046552
2020-09-08,SELL,4.367628,33978.071736523765,44.521073250734936
2020-09-21,BUY,4.451447,33318.28101302361,44.49436861817427
2020-09-22,SELL,4.3526430000000005,33318.28101302361,43.50677478701104
2020-10-12,BUY,4.401396999999999,32929.45289189594,43.480678551009625
2020-10-27,SELL,4.364631,32929.45289189594,43.1174732715026
2020-10-29,BUY,4.395390999999999,32679.3911670636,43.091610546357245
2020-11-02,SELL,4.386609,32679.3911670636,43.0055134223885
2020-11-04,BUY,4.481477,31968.41714833888,42.97971785300589
2020-12-10,SELL,4.637358000000001,31968.41714833888,44.47469850305595
2020-12-18,BUY,4.726722,31345.205470090357,44.44802168699893
2020-12-23,SELL,4.6673279999999995,31345.205470090357,43.88950654689175
2020-12-24,BUY,4.710706,31037.938361896973,43.863180740705474
2021-01-29,SELL,5.1058889999999995,31037.938361896973,47.54288041940632
2021-02-03,BUY,5.200195,30456.783028525286,47.51436324630661
2021-02-04,SELL,5.158836,30456.783028525286,47.13646461952358
2021-02-09,BUY,5.284279,29715.937420394155,47.1081912227709
2021-02-25,SELL,5.179815,29715.937420394155,46.17691751676568
2021-04-02,BUY,4.838833999999999,31790.867852054147,46.14921967560797
2021-04-12,SELL,4.72527,31790.867852054147,45.066130240582766
2021-04-20,BUY,4.779775,31409.497080168712,45.03909867190902
2021-05-07,SELL,4.772223,31409.497080168712,44.96793731532419
2021-05-13,BUY,4.72472,31706.26311875708,44.94096464473618
2021-05-14,SELL,4.719276,31706.26311875708,44.88918197581062
2021-05-17,BUY,4.831827,30949.13272919651,44.862256544254606
2021-06-15,SELL,4.939056,30949.13272919651,45.857849910280315
2021-06-28,BUY,4.986981999999999,30633.319211413207,45.83034345227155
2021-07-05,SELL,4.812183,30633.319211413207,44.223941382820804
2021-07-13,BUY,4.8878829999999995,30140.802590073727,44.19741497591319
2021-07-15,SELL,4.830165,30140.802590073727,43.67551492274504
2021-07-16,BUY,4.908904,29639.553943219853,43.64931747302631
2021-07-19,SELL,4.846149,29639.553943219853,43.091308410714284
2021-07-22,BUY,4.913908999999999,29213.30816923766,43.06546137977713
2021-07-26,SELL,4.836159,29213.30816923766,42.38406096672968
2021-08-11,BUY,4.806801999999999,29374.095401330982,42.35863815699256
2021-08-16,SELL,4.712282999999999,29374.095401330982,41.52571512002104
2021-09-07,BUY,4.708703999999999,29378.78955181443,41.500807163336034
2021-09-16,SELL,4.644351,29378.78955181443,40.93362319012767
2021-09-28,BUY,4.663658999999999,29239.60948692577,40.90907038205601
2021-09-29,SELL,4.621374,29239.60948692577,40.53815131590962
2021-10-11,BUY,4.7227179999999995,28594.999546023373,40.51383571979892
2021-10-13,SELL,4.644351,28594.999546023373,39.841564420971956
2021-10-14,BUY,4.711707,28169.314328225544,39.81766665165017
2021-10-19,SELL,4.639356,28169.314328225544,39.20624323336174
2021-10-20,BUY,4.708703999999999,27737.7997161774,39.18272654242901
2021-10-28,SELL,4.659336,27737.7997161774,38.77191863351254
2021-11-12,BUY,4.684679999999999,27571.191244072692,38.74866245918473
2021-11-17,SELL,4.652343,27571.191244072692,38.48119157580686
2021-11-22,BUY,4.682677999999999,27376.15084459399,38.4581097853985
2021-11-29,SELL,4.5993960000000005,27376.15084459399,37.77412760700667
2021-12-06,BUY,4.6906859999999995,26827.255777190694,37.75146992774625
2021-12-21,SELL,4.652343,26827.255777190694,37.4428786872668
2022-03-02,BUY,4.372368,28527.958379952845,37.42041969775129
2022-03-03,SELL,4.364631,28527.958379952845,37.35420345355559
2022-03-31,BUY,4.022017999999999,30939.52476362493,37.33179765322355
2022-04-01,SELL,3.962034,30939.52476362493,36.77503471719717
2022-04-06,BUY,4.026022,30429.521012625573,36.75297631388785
2022-04-08,SELL,3.983013,30429.521012625573,36.36035333311825
2022-04-11,BUY,3.9879839999999995,30373.361297353174,36.338543664019106
2022-04-12,SELL,3.878118,30373.361297353174,35.33744375033061
2022-05-18,BUY,3.7897859999999994,31062.65775333369,35.316247642912636
2022-07-12,SELL,4.156839,31062.65775333369,38.73674015781295
2022-08-12,BUY,4.035030999999999,31981.171135356293,38.71350508424034
2022-08-17,SELL,4.010985,31981.171135356293,38.48279931190412
2022-08-18,BUY,4.053049,31630.27518060552,38.4597165571434
2022-08-22,SELL,3.975021,31630.27518060552,37.71930242360572
2022-08-23,BUY,4.016011999999999,31288.649560467584,37.69667762958975
2022-08-25,SELL,3.928068,31288.649560467584,36.87118293050603
2022-09-14,BUY,3.916912999999999,31358.93568529624,36.849066855570214
2022-09-15,SELL,3.909087,31358.93568529624,36.77544234636829
2022-11-07,BUY,3.5925889999999994,34101.11175956468,36.7533836985548
2022-11-11,SELL,3.617379,34101.11175956468,37.0069936667107
2022-11-14,BUY,3.6806769999999998,33494.55922535606,36.98479612977176
2022-11-29,SELL,3.589407,33494.55922535606,36.06768160362228
2022-11-30,BUY,3.6806769999999998,32644.39982544491,36.04604748489572
2022-12-21,SELL,3.67632,32644.39982544491,36.00337798988389
2023-01-06,BUY,3.8128089999999997,31456.93235770478,35.9817824417544
2023-02-09,SELL,3.9060900000000003,31456.93235770478,36.86208267393212
2023-02-10,BUY,3.9749709999999996,30893.28371411405,36.83997205751269
2023-02-13,SELL,3.929067,30893.28371411405,36.41453446882888
2023-02-14,BUY,3.9879839999999995,30418.621121848366,36.39269230079799
2023-02-16,SELL,3.959037,30418.621121848366,36.12853395311375
2023-02-21,BUY,3.9809769999999993,30232.832571776267,36.10686333392764
2023-02-23,SELL,3.942054,30232.832571776267,35.753837571270275
2023-03-02,BUY,3.9569529999999995,30100.93178807713,35.73239170248814
2023-03-07,SELL,3.934062,30100.93178807713,35.52567957361988
2023-03-24,BUY,3.8698659999999996,30581.912102882656,35.50437055858022
2023-03-28,SELL,3.845151,30581.912102882656,35.2776209712934
2023-03-31,BUY,3.8918879999999993,30196.535928730038,35.256460746777975
2023-04-24,SELL,3.868128,30196.535928730038,35.041219838677996
2023-06-14,BUY,3.7257219999999998,31331.914916806916,35.020201412302704
2023-06-27,SELL,3.681315,31331.914916806916,34.60279450858951
2023-06-28,BUY,3.7097059999999997,31073.476854607332,34.58203905851938
2023-06-30,SELL,3.697299,31073.476854607332,34.466380470318846
2023-07-03,BUY,3.7367329999999996,30727.114517881906,34.445706844124516
2023-07-07,SELL,3.714282,30727.114517881906,34.238750509712226
2023-07-12,BUY,3.760757,30329.18941632687,34.218213420533154
2023-07-13,SELL,3.749247,30329.18941632687,34.11348672947858
2023-07-14,BUY,3.8068029999999995,29852.717863280497,34.09302477602693
2023-07-21,SELL,3.7272689999999997,29852.717863280497,33.38073295726549
2023-07-26,BUY,3.8268229999999996,29058.665220228413,33.36071052422104
2023-08-14,SELL,3.758238,29058.665220228413,32.76281395798223
2023-09-05,BUY,3.756753,29052.71490668076,32.7431621651453
2023-09-08,SELL,3.6543419999999998,29052.71490668076,31.85056688925287
2023-11-07,BUY,3.5385349999999995,29985.537593478613,31.831462280501945
2023-11-20,SELL,3.47652,29985.537593478613,31.273596346344075
2023-11-21,BUY,3.5014979999999998,29753.777588996996,31.254837816095336
2023-11-23,SELL,3.448548,29753.777588996996,30.782199059094122
2023-12-29,BUY,3.3343309999999997,30754.53044782973,30.76373527879276
2024-01-05,SELL,3.243753,30754.53044782973,29.928030121121704
2024-01-26,BUY,3.2432399999999997,30740.94494854819,29.910078688478823
2024-01-31,SELL,3.141855,30740.94494854819,28.97507747739626
2024-02-07,BUY,3.2252219999999996,29928.376656304164,28.957697644859582
2024-03-26,SELL,3.428568,29928.376656304164,30.783442348725433
2024-04-02,BUY,3.4984949999999997,29312.58328955167,30.764977822674012
2024-04-09,SELL,3.435561,29312.58328955167,30.21155038765062
2024-04-16,BUY,3.4394359999999997,29261.996146913014,30.193428893866166
2024-04-17,SELL,3.415581,29261.996146913014,29.984015418440784
2024-04-18,BUY,3.4594559999999994,28873.54775307048,29.96603040469385
2024-04-23,SELL,3.4325639999999997,28873.54775307048,29.73309017084118
2024-04-29,BUY,3.4924889999999995,28361.106426858518,29.7152556670898
2024-05-27,SELL,3.513483,28361.106426858518,29.893879587587442
2024-07-12,BUY,3.4264229999999998,29064.273577352076,29.875948639119425
2024-07-24,SELL,3.403593,29064.273577352076,29.67688742938814
2024-08-01,BUY,3.417414,28929.366510435648,29.659086637168176
2024-08-02,SELL,3.3686279999999997,28929.366510435648,29.23568221479474
2024-09-02,BUY,3.296293,29546.469388805755,29.218146066310407
2024-09-03,SELL,3.238758,29546.469388805755,28.708159231424922
2024-09-25,BUY,3.4044009999999996,28092.009433088675,28.690939501804948
2024-10-31,SELL,3.877119,28092.009433088675,32.674819056362196
2024-11-05,BUY,3.9399359999999994,27627.538488469447,32.655220044631896
2024-11-18,SELL,3.9790170000000002,27627.538488469447,32.97913359413227
2024-12-09,BUY,3.969966,27673.916307628748,32.9593520484395
2024-12-16,SELL,3.92607,27673.916307628748,32.59491977936759
2024-12-19,BUY,3.9159119999999996,27729.060895500163,32.57536869282595
2024-12-23,SELL,3.925071,27729.060895500163,32.651559833448516
2024-12-25,BUY,3.9879839999999995,27275.24715333743,32.63197477306656
2025-01-02,SELL,3.928068,27275.24715333743,32.141707660534756
2025-01-27,BUY,3.8518479999999995,27798.28316149434,32.12242841971069
2025-02-06,SELL,3.792204,27798.28316149434,31.62502817944544
2025-02-07,BUY,3.848845,27372.764949255867,31.606058853335604
2025-03-03,SELL,3.903093,27372.764949255867,32.051534179225776
2025-03-07,BUY,3.9559519999999995,26990.81369563647,32.03230902626414
2025-03-11,SELL,3.902094,26990.81369563647,31.596207653058265
2025-03-12,BUY,3.95395,26620.85223980924,31.577255614078116
2025-03-13,SELL,3.932064,26620.85223980924,31.40246842244198
2025-03-17,BUY,4.03403,25932.407205811243,31.383632592137612
2025-03-24,SELL,3.9170789999999998,25932.407205811243,30.473786305599564
